Employee Id,Department,Region,Education,Gender,Recruitment_Channel,No_Of_Trainings,Age,Age Group,Previous_Year_Rating,Length_Of_Service,Kpis_Met >80%,Awards_Won?,Avg_Training_Score,Training Score Group,Is_Promoted
23069,Operations,Region_22,Bachelor'S,F,Other,1,33,30-40,3,4,1,0,59,40-60,0
67254,Sales & Marketing,Region_32,Bachelor'S,F,Other,1,26,20-30,3,2,0,0,53,40-60,0
55820,Finance,Region_6,Bachelor'S,F,Other,1,28,20-30,5,4,1,1,56,40-60,0
2258,Operations,Region_17,Bachelor'S,F,Sourcing,2,33,30-40,5,2,1,0,60,40-60,0
52229,Hr,Region_2,Master'S & Above,M,Sourcing,1,43,40-50,3,3,0,0,51,40-60,0
40389,Procurement,Region_16,Bachelor'S,F,Sourcing,1,37,30-40,4,4,1,0,64,60-80,0
73776,Technology,Region_7,Master'S & Above,M,Sourcing,1,44,40-50,4,3,0,0,79,60-80,0
78105,Operations,Region_22,Master'S & Above,M,Referred,1,33,30-40,5,5,1,0,59,40-60,0
12506,Operations,Region_2,Bachelor'S,M,Sourcing,2,43,40-50,5,13,1,0,57,40-60,0
27046,Procurement,Region_2,Bachelor'S,M,Sourcing,1,43,40-50,4,16,1,0,71,60-80,0
46676,Operations,Region_16,Bachelor'S,M,Other,1,31,30-40,3,7,0,0,60,40-60,0
30827,Sales & Marketing,Region_1,Bachelor'S,M,Other,1,27,20-30,5,3,1,0,49,40-60,0
27592,Operations,Region_21,Master'S & Above,F,Other,1,39,30-40,3,2,0,0,60,40-60,0
71468,Sales & Marketing,Region_13,Master'S & Above,M,Other,1,50,50-60,3,10,0,0,45,40-60,0
28904,Procurement,Region_11,Master'S & Above,M,Sourcing,1,32,30-40,2,5,0,0,67,60-80,0
14027,Technology,Region_15,Bachelor'S,F,Sourcing,1,35,30-40,3,5,1,0,76,60-80,0
31326,Operations,Region_13,Bachelor'S,M,Other,1,40,40-50,5,7,0,0,57,40-60,0
10634,Sales & Marketing,Region_6,Bachelor'S,M,Sourcing,1,48,40-50,3,3,0,0,47,40-60,0
74043,Sales & Marketing,Region_20,Bachelor'S,M,Sourcing,1,37,30-40,3,3,0,0,47,40-60,0
57628,Operations,Region_23,Bachelor'S,F,Other,1,38,30-40,5,5,1,0,59,40-60,0
31839,Procurement,Region_27,Master'S & Above,M,Other,1,38,30-40,3,10,1,0,70,60-80,1
42041,Analytics,Region_22,Bachelor'S,M,Sourcing,1,28,20-30,5,2,1,0,82,>80,0
64692,Finance,Region_7,Bachelor'S,M,Other,1,29,20-30,4,2,0,0,61,60-80,0
48049,Procurement,Region_2,Master'S & Above,F,Other,3,50,50-60,3,13,0,0,69,60-80,0
50887,Legal,Region_2,Bachelor'S,F,Other,1,37,30-40,3,8,0,0,62,60-80,0
65847,Technology,Region_22,Bachelor'S,F,Other,2,26,20-30,4,4,0,0,79,60-80,0
20963,Legal,Region_26,Bachelor'S,M,Other,1,32,30-40,4,6,0,0,61,60-80,0
41458,Sales & Marketing,Region_16,Bachelor'S,M,Other,1,53,50-60,2,17,0,0,48,40-60,0
56794,Sales & Marketing,Region_6,Bachelor'S,M,Sourcing,2,32,30-40,1,9,0,0,48,40-60,0
6151,Procurement,Region_22,Master'S & Above,M,Other,1,35,30-40,3,4,0,0,69,60-80,0
68878,Analytics,Region_22,Bachelor'S,M,Referred,3,28,20-30,4,4,0,0,86,>80,0
35291,Procurement,Region_7,Bachelor'S,F,Other,2,33,30-40,3,9,1,0,75,60-80,0
7896,Operations,Region_16,Bachelor'S,M,Sourcing,1,37,30-40,5,6,1,0,61,60-80,0
62675,Operations,Region_2,Bachelor'S,M,Sourcing,1,40,40-50,5,6,0,0,58,40-60,0
15843,Technology,Region_7,Below Secondary,M,Sourcing,1,23,20-30,3,2,0,0,91,>80,1
15987,Procurement,Region_24,Bachelor'S,M,Sourcing,1,27,20-30,4,3,0,0,69,60-80,0
29340,Sales & Marketing,Region_29,Bachelor'S,F,Sourcing,1,30,30-40,3,6,0,0,46,40-60,0
19331,Sales & Marketing,Region_7,Bachelor'S,M,Other,2,24,20-30,3,2,0,0,47,40-60,0
65424,Operations,Region_7,Master'S & Above,M,Other,1,43,40-50,3,8,0,0,65,60-80,0
40401,Procurement,Region_15,Master'S & Above,M,Other,1,41,40-50,1,11,0,0,68,60-80,0
33330,Technology,Region_2,Master'S & Above,F,Other,1,58,50-60,5,19,1,0,77,60-80,1
735,Technology,Region_27,Master'S & Above,M,Other,1,44,40-50,3,8,0,0,81,>80,0
56740,Technology,Region_31,Bachelor'S,F,Sourcing,2,30,30-40,3,2,1,0,79,60-80,0
20899,Technology,Region_2,Bachelor'S,F,Other,1,26,20-30,1,1,1,0,77,60-80,0
28757,Legal,Region_2,Below Secondary,M,Sourcing,1,26,20-30,5,2,0,0,61,60-80,0
18969,Operations,Region_22,Bachelor'S,M,Sourcing,1,29,20-30,5,3,1,0,63,60-80,0
26057,Operations,Region_15,Master'S & Above,F,Other,2,37,30-40,4,9,0,0,63,60-80,0
7982,Sales & Marketing,Region_1,Bachelor'S,M,Other,1,29,20-30,4,6,0,0,49,40-60,0
20569,Sales & Marketing,Region_2,Bachelor'S,M,Sourcing,1,30,30-40,3,3,1,0,49,40-60,0
9701,Technology,Region_11,Bachelor'S,F,Sourcing,1,29,20-30,4,8,1,0,78,60-80,0
2436,Analytics,Region_24,Bachelor'S,M,Other,1,33,30-40,3,4,0,0,83,>80,0
35565,Sales & Marketing,Region_14,Bachelor'S,M,Other,1,33,30-40,5,6,0,0,48,40-60,0
31225,Procurement,Region_23,Master'S & Above,M,Other,1,37,30-40,2,3,1,0,67,60-80,0
11541,Procurement,Region_13,Bachelor'S,F,Other,1,40,40-50,3,9,0,0,69,60-80,0
32827,Analytics,Region_31,Bachelor'S,M,Sourcing,1,35,30-40,2,2,0,0,86,>80,0
49589,Procurement,Region_27,Bachelor'S,M,Other,3,32,30-40,3,8,0,0,68,60-80,0
54891,Procurement,Region_7,Master'S & Above,M,Other,1,39,30-40,3,13,0,0,70,60-80,0
50131,Operations,Region_22,Bachelor'S,F,Sourcing,1,34,30-40,5,6,1,0,54,40-60,0
13953,Operations,Region_7,Master'S & Above,M,Other,1,44,40-50,1,6,0,0,61,60-80,0
4116,Analytics,Region_28,Bachelor'S,F,Other,1,32,30-40,3,6,1,0,90,>80,0
55206,Analytics,Region_4,Bachelor'S,M,Other,1,39,30-40,5,6,0,0,84,>80,1
37217,Technology,Region_5,Bachelor'S,M,Other,1,26,20-30,2,4,0,0,79,60-80,0
2203,Sales & Marketing,Region_34,Bachelor'S,M,Other,1,27,20-30,5,6,0,0,55,40-60,0
66571,Analytics,Region_28,Master'S & Above,M,Other,1,31,30-40,3,7,0,0,85,>80,0
75490,Procurement,Region_2,Bachelor'S,M,Other,1,31,30-40,5,7,0,0,85,>80,1
6615,Sales & Marketing,Region_7,Master'S & Above,M,Sourcing,1,37,30-40,4,3,0,0,48,40-60,0
32729,Procurement,Region_26,Bachelor'S,F,Other,2,25,20-30,3,3,0,0,74,60-80,0
49032,Sales & Marketing,Region_2,Bachelor'S,M,Other,1,44,40-50,5,15,0,0,52,40-60,0
44449,Technology,Region_27,Bachelor'S,F,Other,1,40,40-50,3,6,1,0,79,60-80,0
59161,Finance,Region_10,Master'S & Above,M,Other,2,33,30-40,5,5,0,0,62,60-80,0
20667,Procurement,Region_13,Bachelor'S,F,Other,1,33,30-40,5,6,1,0,73,60-80,0
43595,Sales & Marketing,Region_28,Bachelor'S,M,Other,1,41,40-50,5,12,0,0,48,40-60,0
17703,Technology,Region_22,Bachelor'S,M,Referred,1,29,20-30,3,3,0,0,79,60-80,0
38780,Operations,Region_31,Master'S & Above,M,Other,1,36,30-40,3,3,1,0,53,40-60,0
44003,Technology,Region_2,Master'S & Above,M,Sourcing,1,38,30-40,2,4,0,0,82,>80,0
19636,Technology,Region_13,Bachelor'S,M,Sourcing,1,29,20-30,2,5,1,0,79,60-80,0
27729,R&D,Region_31,Master'S & Above,M,Other,1,34,30-40,3,5,1,0,80,60-80,0
55220,Sales & Marketing,Region_31,Bachelor'S,M,Sourcing,1,37,30-40,1,7,0,0,51,40-60,0
48752,Finance,Region_26,Bachelor'S,M,Other,1,28,20-30,1,3,1,0,55,40-60,0
22670,Operations,Region_21,Bachelor'S,M,Other,1,35,30-40,3,9,0,0,60,40-60,0
16588,Analytics,Region_22,Master'S & Above,M,Sourcing,2,40,40-50,3,9,0,0,85,>80,0
57274,Operations,Region_32,Bachelor'S,M,Other,1,32,30-40,5,5,1,0,60,40-60,0
712,Sales & Marketing,Region_14,Bachelor'S,M,Sourcing,1,28,20-30,4,2,0,0,46,40-60,0
12515,Operations,Region_2,Bachelor'S,F,Other,1,20,20-30,2,2,1,0,64,60-80,0
27238,Sales & Marketing,Region_33,Bachelor'S,F,Sourcing,1,31,30-40,3,9,0,0,51,40-60,0
69147,Sales & Marketing,Region_16,Bachelor'S,M,Sourcing,1,28,20-30,5,2,0,0,44,40-60,0
72814,Finance,Region_2,Master'S & Above,F,Other,1,39,30-40,3,9,0,0,54,40-60,0
72144,Analytics,Region_25,Bachelor'S,M,Sourcing,2,30,30-40,3,4,0,0,86,>80,0
25897,Sales & Marketing,Region_26,Bachelor'S,F,Other,1,26,20-30,3,2,1,0,46,40-60,0
26309,Operations,Region_15,Bachelor'S,M,Other,1,35,30-40,3,7,1,0,59,40-60,0
49746,Technology,Region_19,Master'S & Above,M,Other,1,41,40-50,1,11,0,0,80,60-80,0
46382,Sales & Marketing,Region_22,Bachelor'S,M,Other,1,46,40-50,3,5,0,0,47,40-60,0
74486,Procurement,Region_2,Master'S & Above,M,Sourcing,1,58,50-60,2,12,1,0,68,60-80,0
21021,Sales & Marketing,Region_10,Bachelor'S,M,Other,1,25,20-30,3,2,0,0,49,40-60,0
62164,Sales & Marketing,Region_27,Bachelor'S,M,Sourcing,2,32,30-40,4,2,0,0,47,40-60,0
46534,Technology,Region_13,Master'S & Above,F,Other,3,35,30-40,3,7,0,0,82,>80,0
7025,Procurement,Region_15,Master'S & Above,M,Other,1,52,50-60,1,5,0,0,68,60-80,0
39226,Operations,Region_2,Master'S & Above,M,Other,1,57,50-60,3,3,1,0,63,60-80,0
72488,Technology,Region_2,Master'S & Above,F,Sourcing,1,53,50-60,1,21,0,0,78,60-80,0
64794,Sales & Marketing,Region_19,Bachelor'S,M,Sourcing,1,30,30-40,5,4,0,0,50,40-60,0
20758,Sales & Marketing,Region_11,Bachelor'S,M,Sourcing,1,25,20-30,3,2,0,0,53,40-60,0
8709,Sales & Marketing,Region_2,Master'S & Above,M,Sourcing,1,56,50-60,1,17,0,0,46,40-60,0
14911,Sales & Marketing,Region_28,Bachelor'S,M,Other,1,30,30-40,1,9,0,0,47,40-60,0
55449,Sales & Marketing,Region_2,Bachelor'S,F,Other,1,36,30-40,4,3,0,0,47,40-60,0
27976,Finance,Region_28,Master'S & Above,M,Sourcing,3,35,30-40,4,3,1,0,61,60-80,1
43379,Procurement,Region_26,Bachelor'S,M,Other,2,31,30-40,3,4,0,0,72,60-80,0
66463,Sales & Marketing,Region_32,Bachelor'S,F,Sourcing,2,32,30-40,2,6,0,0,49,40-60,0
34358,Analytics,Region_4,Bachelor'S,M,Sourcing,1,33,30-40,3,5,1,0,84,>80,0
62889,Operations,Region_15,Bachelor'S,M,Other,1,38,30-40,5,5,1,0,61,60-80,1
3273,Operations,Region_2,Master'S & Above,F,Sourcing,1,33,30-40,4,2,0,0,59,40-60,0
24160,Legal,Region_22,Master'S & Above,M,Other,1,38,30-40,3,7,1,0,54,40-60,0
27236,Sales & Marketing,Region_7,Master'S & Above,M,Other,6,34,30-40,4,8,0,0,47,40-60,0
10335,Procurement,Region_15,Master'S & Above,F,Other,1,41,40-50,5,13,1,1,67,60-80,0
71465,Sales & Marketing,Region_12,Bachelor'S,M,Sourcing,1,28,20-30,3,4,0,0,46,40-60,0
16776,Analytics,Region_31,Bachelor'S,M,Other,1,29,20-30,5,5,1,0,85,>80,0
50466,Sales & Marketing,Region_5,Master'S & Above,M,Other,1,32,30-40,4,6,1,0,48,40-60,0
12856,Sales & Marketing,Region_31,Bachelor'S,F,Other,1,31,30-40,2,4,0,0,50,40-60,0
71897,Sales & Marketing,Region_15,Bachelor'S,M,Other,1,27,20-30,3,2,1,1,47,40-60,0
4861,Sales & Marketing,Region_13,Bachelor'S,F,Other,1,29,20-30,3,5,0,0,49,40-60,0
45356,Procurement,Region_13,Bachelor'S,F,Sourcing,1,30,30-40,3,5,0,0,66,60-80,0
75885,Finance,Region_27,Bachelor'S,M,Other,1,38,30-40,4,7,1,0,58,40-60,0
20299,Sales & Marketing,Region_24,Bachelor'S,M,Sourcing,1,27,20-30,4,2,0,0,45,40-60,0
51034,Sales & Marketing,Region_22,Bachelor'S,M,Sourcing,2,29,20-30,1,4,0,0,50,40-60,0
21253,Technology,Region_2,Master'S & Above,F,Other,1,40,40-50,3,13,0,0,79,60-80,0
65718,Finance,Region_2,Bachelor'S,F,Other,1,27,20-30,3,5,1,0,61,60-80,0
76603,Sales & Marketing,Region_27,Bachelor'S,M,Other,1,44,40-50,1,16,0,0,50,40-60,0
54134,Operations,Region_17,Bachelor'S,M,Sourcing,1,28,20-30,2,3,0,0,61,60-80,0
28085,Operations,Region_2,Master'S & Above,F,Sourcing,2,59,50-60,3,31,0,0,62,60-80,0
74272,Operations,Region_28,Master'S & Above,F,Other,1,32,30-40,4,2,0,0,61,60-80,0
60084,Sales & Marketing,Region_25,Master'S & Above,F,Sourcing,1,36,30-40,1,3,0,0,44,40-60,0
2513,Technology,Region_9,Master'S & Above,M,Other,1,33,30-40,3,5,0,0,81,>80,0
57999,Sales & Marketing,Region_12,Bachelor'S,M,Sourcing,1,34,30-40,3,6,1,0,47,40-60,1
63365,Procurement,Region_17,Bachelor'S,F,Other,1,34,30-40,3,8,0,0,67,60-80,0
58368,Technology,Region_2,Bachelor'S,M,Other,2,53,50-60,3,4,1,0,79,60-80,0
16584,Hr,Region_31,Bachelor'S,M,Other,1,29,20-30,3,3,0,0,51,40-60,0
66439,Sales & Marketing,Region_31,Bachelor'S,M,Other,1,49,40-50,4,4,1,0,43,40-60,0
60831,Operations,Region_21,Bachelor'S,M,Sourcing,1,26,20-30,4,3,1,0,61,60-80,0
75567,Finance,Region_4,Master'S & Above,M,Other,1,35,30-40,4,3,0,0,59,40-60,0
64131,Technology,Region_25,Master'S & Above,F,Other,1,33,30-40,5,4,1,0,80,60-80,0
33266,Operations,Region_2,Bachelor'S,F,Other,1,58,50-60,4,13,0,0,61,60-80,0
60644,Finance,Region_28,Bachelor'S,M,Other,1,28,20-30,3,5,0,0,61,60-80,0
68804,Sales & Marketing,Region_13,Master'S & Above,M,Other,1,54,50-60,2,6,0,0,47,40-60,0
20954,Hr,Region_7,Bachelor'S,F,Other,1,24,20-30,3,2,0,0,54,40-60,0
66979,Operations,Region_20,Bachelor'S,M,Other,2,32,30-40,5,5,1,0,60,40-60,0
9879,Sales & Marketing,Region_22,Bachelor'S,M,Sourcing,1,30,30-40,4,3,1,0,92,>80,1
59207,Operations,Region_32,Bachelor'S,M,Other,1,26,20-30,3,4,1,0,58,40-60,0
25158,Operations,Region_27,Bachelor'S,M,Sourcing,1,33,30-40,4,4,1,0,57,40-60,0
23656,Technology,Region_2,Master'S & Above,F,Sourcing,1,34,30-40,3,2,1,0,83,>80,0
57994,Procurement,Region_23,Bachelor'S,M,Sourcing,1,33,30-40,3,4,0,0,69,60-80,0
7710,Sales & Marketing,Region_2,Master'S & Above,F,Other,2,36,30-40,4,7,0,0,52,40-60,0
60399,Analytics,Region_22,Bachelor'S,M,Other,1,33,30-40,5,5,1,0,83,>80,1
53444,Sales & Marketing,Region_32,Bachelor'S,M,Other,2,29,20-30,3,1,0,0,48,40-60,0
42607,Sales & Marketing,Region_27,Bachelor'S,M,Other,1,38,30-40,2,4,0,0,53,40-60,0
1527,Technology,Region_19,Bachelor'S,M,Other,1,31,30-40,3,9,0,0,81,>80,0
8175,Sales & Marketing,Region_2,Master'S & Above,M,Other,1,20,20-30,3,2,0,0,51,40-60,0
37015,Analytics,Region_22,Bachelor'S,M,Referred,1,28,20-30,3,4,1,1,86,>80,0
12238,Sales & Marketing,Region_1,Bachelor'S,M,Other,1,36,30-40,3,3,0,0,50,40-60,0
35407,Procurement,Region_15,Bachelor'S,M,Other,1,48,40-50,3,5,1,0,68,60-80,0
30083,Technology,Region_13,Master'S & Above,M,Other,1,38,30-40,3,9,0,0,80,60-80,0
45691,Sales & Marketing,Region_3,Bachelor'S,M,Other,1,33,30-40,3,7,0,0,52,40-60,0
67714,Operations,Region_22,Bachelor'S,M,Other,1,40,40-50,2,4,1,0,60,40-60,0
56353,Operations,Region_22,Bachelor'S,F,Referred,1,34,30-40,5,3,0,0,59,40-60,0
38205,Sales & Marketing,Region_22,Bachelor'S,M,Other,1,35,30-40,4,8,0,0,48,40-60,0
23035,Technology,Region_23,Master'S & Above,M,Other,1,35,30-40,4,8,0,0,79,60-80,0
18947,Analytics,Region_22,Bachelor'S,F,Other,2,27,20-30,3,5,0,0,84,>80,0
69249,Operations,Region_26,Bachelor'S,M,Other,1,43,40-50,3,4,0,0,62,60-80,0
60728,Analytics,Region_4,Bachelor'S,M,Other,1,33,30-40,3,5,0,0,80,60-80,0
55689,Sales & Marketing,Region_20,Bachelor'S,M,Sourcing,1,41,40-50,3,7,1,0,48,40-60,0
12443,Analytics,Region_25,Master'S & Above,M,Other,1,35,30-40,5,8,1,0,88,>80,0
44657,Procurement,Region_17,Master'S & Above,M,Other,1,35,30-40,1,9,0,0,71,60-80,0
58736,Technology,Region_24,Bachelor'S,M,Other,1,30,30-40,3,6,0,0,81,>80,0
62492,Procurement,Region_29,Bachelor'S,M,Sourcing,3,27,20-30,3,2,0,0,68,60-80,0
23686,Sales & Marketing,Region_29,Bachelor'S,M,Sourcing,1,29,20-30,2,3,0,0,48,40-60,0
6610,Procurement,Region_10,Master'S & Above,M,Sourcing,1,31,30-40,4,6,1,0,71,60-80,0
11768,Analytics,Region_19,Bachelor'S,M,Other,1,29,20-30,3,4,1,0,83,>80,0
77546,Sales & Marketing,Region_7,Bachelor'S,M,Other,1,26,20-30,3,5,0,0,48,40-60,0
64231,Operations,Region_15,Bachelor'S,M,Other,1,43,40-50,5,5,0,0,72,60-80,1
47531,Operations,Region_2,Bachelor'S,M,Referred,2,35,30-40,5,7,0,0,61,60-80,0
22722,Operations,Region_14,Bachelor'S,M,Sourcing,1,41,40-50,3,12,0,0,66,60-80,0
30278,Technology,Region_22,Master'S & Above,M,Other,1,53,50-60,4,5,0,0,80,60-80,0
28518,Sales & Marketing,Region_17,Bachelor'S,M,Other,1,40,40-50,5,2,1,0,50,40-60,0
26919,Sales & Marketing,Region_1,Bachelor'S,M,Sourcing,1,31,30-40,3,7,0,0,47,40-60,0
25007,Technology,Region_7,Master'S & Above,M,Other,2,34,30-40,4,6,0,0,75,60-80,0
21767,Sales & Marketing,Region_9,Bachelor'S,M,Other,1,32,30-40,1,9,0,0,55,40-60,0
36696,Finance,Region_2,Bachelor'S,M,Other,1,41,40-50,1,2,0,0,79,60-80,1
7526,Procurement,Region_29,Bachelor'S,F,Sourcing,1,29,20-30,2,4,0,0,73,60-80,0
30014,Operations,Region_15,Bachelor'S,M,Sourcing,1,43,40-50,3,3,1,0,57,40-60,0
13945,Hr,Region_28,Bachelor'S,F,Other,1,29,20-30,3,4,0,0,45,40-60,0
14258,Operations,Region_3,Bachelor'S,M,Sourcing,1,28,20-30,3,3,1,0,63,60-80,0
32302,Sales & Marketing,Region_2,Bachelor'S,M,Sourcing,2,46,40-50,3,2,0,0,50,40-60,0
30546,R&D,Region_30,Bachelor'S,M,Sourcing,1,31,30-40,3,4,0,0,87,>80,0
50088,Sales & Marketing,Region_21,Master'S & Above,M,Other,1,35,30-40,3,8,0,0,48,40-60,0
36240,Operations,Region_2,Bachelor'S,M,Other,1,31,30-40,4,5,0,0,62,60-80,0
22500,Legal,Region_22,Bachelor'S,M,Sourcing,1,29,20-30,5,2,1,0,61,60-80,1
73262,Operations,Region_2,Master'S & Above,M,Sourcing,1,33,30-40,3,4,0,0,67,60-80,0
2729,Technology,Region_20,Master'S & Above,M,Sourcing,1,38,30-40,2,10,0,0,77,60-80,0
72020,Operations,Region_22,Bachelor'S,F,Other,1,40,40-50,5,9,0,0,56,40-60,0
41168,Analytics,Region_13,Bachelor'S,M,Other,3,27,20-30,3,2,0,0,84,>80,0
64094,Sales & Marketing,Region_26,Bachelor'S,M,Other,1,34,30-40,5,5,0,0,49,40-60,0
47298,Operations,Region_2,Bachelor'S,M,Other,1,51,50-60,3,22,0,0,55,40-60,0
27103,Technology,Region_2,Bachelor'S,M,Other,1,44,40-50,5,15,1,0,77,60-80,0
1686,Sales & Marketing,Region_11,Bachelor'S,M,Sourcing,1,42,40-50,3,10,0,0,52,40-60,0
67759,Technology,Region_16,Bachelor'S,F,Other,1,59,50-60,5,12,1,0,81,>80,1
35723,R&D,Region_22,Bachelor'S,F,Other,2,31,30-40,1,2,1,0,81,>80,0
24302,Operations,Region_26,Bachelor'S,M,Other,1,28,20-30,4,4,0,0,61,60-80,0
51874,Analytics,Region_22,Bachelor'S,M,Other,3,28,20-30,5,3,0,0,84,>80,0
48395,Procurement,Region_7,Master'S & Above,M,Other,1,37,30-40,3,10,0,0,70,60-80,0
34163,Sales & Marketing,Region_28,Master'S & Above,F,Sourcing,1,34,30-40,5,6,0,0,46,40-60,0
40145,Analytics,Region_14,Bachelor'S,M,Other,2,35,30-40,5,7,1,0,85,>80,0
75936,R&D,Region_26,Bachelor'S,M,Other,2,36,30-40,5,3,1,0,79,60-80,1
27706,Sales & Marketing,Region_28,Bachelor'S,M,Sourcing,1,28,20-30,3,5,0,0,54,40-60,0
26480,Sales & Marketing,Region_29,Bachelor'S,M,Sourcing,1,31,30-40,4,6,0,0,53,40-60,0
21067,Technology,Region_2,Bachelor'S,F,Other,1,25,20-30,3,3,0,0,81,>80,0
34438,Finance,Region_22,Below Secondary,M,Other,1,23,20-30,4,2,1,0,55,40-60,0
15067,Sales & Marketing,Region_2,Bachelor'S,M,Other,1,32,30-40,5,6,0,0,50,40-60,0
69886,Sales & Marketing,Region_2,Bachelor'S,M,Sourcing,1,58,50-60,1,10,0,0,49,40-60,0
58948,Technology,Region_22,Bachelor'S,M,Referred,1,26,20-30,5,3,1,0,77,60-80,1
63688,Procurement,Region_17,Master'S & Above,F,Other,1,53,50-60,4,14,0,0,69,60-80,0
5239,Finance,Region_2,Bachelor'S,M,Other,1,37,30-40,4,9,0,0,59,40-60,0
67237,Technology,Region_2,Master'S & Above,F,Sourcing,1,44,40-50,5,4,1,0,90,>80,1
20469,Operations,Region_24,Master'S & Above,F,Other,1,36,30-40,1,9,0,0,65,60-80,0
39852,Technology,Region_1,Master'S & Above,M,Other,1,34,30-40,5,3,1,0,83,>80,0
58126,Operations,Region_19,Bachelor'S,M,Other,1,37,30-40,3,8,0,0,52,40-60,0
33782,Procurement,Region_27,Master'S & Above,M,Other,1,34,30-40,3,10,0,0,68,60-80,0
3943,Procurement,Region_4,Master'S & Above,M,Other,1,53,50-60,3,21,0,0,72,60-80,0
27696,Hr,Region_22,Master'S & Above,M,Sourcing,1,39,30-40,3,7,0,0,54,40-60,0
15377,Sales & Marketing,Region_33,Master'S & Above,M,Sourcing,1,37,30-40,3,2,0,0,48,40-60,0
46971,Operations,Region_15,Master'S & Above,M,Referred,1,42,40-50,4,5,1,0,57,40-60,0
63054,Operations,Region_11,Bachelor'S,M,Other,1,32,30-40,3,6,0,0,61,60-80,0
13036,Procurement,Region_11,Master'S & Above,M,Other,1,32,30-40,3,9,0,0,70,60-80,0
72323,Analytics,Region_22,Bachelor'S,M,Referred,2,26,20-30,5,2,0,0,81,>80,0
43039,Operations,Region_2,Bachelor'S,F,Other,1,33,30-40,2,7,0,0,58,40-60,0
77927,Procurement,Region_13,Master'S & Above,M,Other,1,32,30-40,5,4,1,0,68,60-80,0
13493,Sales & Marketing,Region_3,Bachelor'S,M,Other,1,30,30-40,3,5,0,0,49,40-60,0
76361,Sales & Marketing,Region_2,Master'S & Above,F,Other,1,45,40-50,1,7,1,0,49,40-60,0
51075,Operations,Region_22,Bachelor'S,M,Other,1,24,20-30,2,3,0,0,63,60-80,0
13569,Operations,Region_22,Master'S & Above,F,Other,1,40,40-50,4,7,1,0,57,40-60,0
74719,Sales & Marketing,Region_15,Bachelor'S,M,Other,2,43,40-50,3,11,0,0,49,40-60,0
60793,Hr,Region_2,Bachelor'S,M,Other,1,55,50-60,4,26,0,0,49,40-60,0
42891,Procurement,Region_8,Bachelor'S,M,Sourcing,2,33,30-40,2,8,0,0,72,60-80,0
69045,Procurement,Region_22,Master'S & Above,M,Other,2,35,30-40,1,4,0,0,68,60-80,0
34973,Sales & Marketing,Region_17,Master'S & Above,M,Other,1,41,40-50,4,5,0,0,50,40-60,0
23610,Operations,Region_2,Bachelor'S,M,Other,1,52,50-60,4,15,1,0,55,40-60,0
29541,Procurement,Region_31,Master'S & Above,F,Other,1,37,30-40,5,10,1,0,65,60-80,0
13117,Finance,Region_2,Master'S & Above,M,Sourcing,1,38,30-40,4,5,0,0,57,40-60,0
57909,Sales & Marketing,Region_30,Bachelor'S,M,Other,2,36,30-40,3,7,1,0,44,40-60,0
39689,Technology,Region_31,Master'S & Above,M,Sourcing,3,43,40-50,3,6,0,0,84,>80,0
46449,Sales & Marketing,Region_8,Bachelor'S,M,Other,1,32,30-40,3,7,1,0,50,40-60,0
18480,Sales & Marketing,Region_2,Master'S & Above,F,Other,1,32,30-40,1,9,0,0,47,40-60,0
24272,R&D,Region_4,Master'S & Above,M,Other,1,36,30-40,3,6,0,0,81,>80,0
52908,Technology,Region_11,Master'S & Above,F,Other,1,40,40-50,3,10,0,0,81,>80,0
78286,Sales & Marketing,Region_26,Bachelor'S,F,Sourcing,1,34,30-40,3,5,0,0,46,40-60,0
44604,Sales & Marketing,Region_15,Bachelor'S,M,Sourcing,1,43,40-50,4,19,0,0,57,40-60,0
20338,Procurement,Region_2,Bachelor'S,F,Sourcing,1,35,30-40,5,3,0,0,79,60-80,1
29410,Sales & Marketing,Region_17,Bachelor'S,F,Other,2,33,30-40,1,6,0,0,50,40-60,0
3699,Sales & Marketing,Region_11,Bachelor'S,M,Other,1,35,30-40,5,2,0,0,47,40-60,0
2928,Analytics,Region_22,Bachelor'S,M,Other,1,29,20-30,5,2,1,0,82,>80,0
46262,Operations,Region_27,Bachelor'S,M,Other,1,37,30-40,5,7,1,0,64,60-80,0
14880,Procurement,Region_26,Bachelor'S,F,Sourcing,1,28,20-30,3,4,0,0,70,60-80,0
68313,R&D,Region_2,Master'S & Above,M,Sourcing,1,37,30-40,5,3,0,0,82,>80,0
6809,Analytics,Region_26,Bachelor'S,M,Other,1,38,30-40,4,8,0,0,82,>80,0
23929,Sales & Marketing,Region_2,Bachelor'S,M,Other,2,35,30-40,2,9,0,0,52,40-60,0
41893,Operations,Region_27,Bachelor'S,M,Sourcing,1,30,30-40,5,4,1,0,62,60-80,1
57384,Sales & Marketing,Region_2,Master'S & Above,M,Sourcing,2,33,30-40,3,7,0,0,52,40-60,0
14684,Technology,Region_2,Bachelor'S,F,Other,1,28,20-30,1,5,1,0,80,60-80,1
9168,Procurement,Region_31,Bachelor'S,M,Sourcing,1,39,30-40,5,5,0,0,65,60-80,0
76309,Sales & Marketing,Region_7,Bachelor'S,M,Sourcing,2,30,30-40,3,8,1,0,48,40-60,0
40751,Analytics,Region_20,Bachelor'S,M,Other,1,27,20-30,4,2,1,0,89,>80,0
48270,Procurement,Region_23,Master'S & Above,M,Other,1,40,40-50,5,5,1,1,92,>80,1
